task_id,iamfloc,pve_id,wo_id,title,project_manager,project_manager_phone,status,project_type,resident_engineer,address_street,street_from,street_to,council_district,community_planning_area,funclass,length,width,date_moratorium,date_start,date_end,paving_miles,pci_16,pci23,pci_before,pci_after_estimate,pci_after,pci_improvement,improvement_pct,is_effective
133633,SS-025825-PV1,923353,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,WAR BONNET ST,TRIGGER ST,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,304,40.0,2016-07-08,2016-07-08,2016-07-08,0.0575757575757575,62.35,62.73,62.35105304829771,62.35105304829771,62.73,0.3789469517022894,0.6077635150905207,False
133639,SS-032241-PV1,901349,S1602,SLURRY SEAL GROUP 1602,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SILVERBUSH CREEK ST,CHAMISE VISTA LN,GOLDEN CYPRESS PL,1,PACIFIC HIGHLANDS RANCH,RES RESIDENTIAL LOCAL STREET,280,36.0,2016-07-08,2016-07-08,2016-07-08,0.053030303030303,99.5,74.54,99.43083135391925,99.43083135391925,99.43083135391925,0.0,0.0,False
133628,SS-027717-PV1,923423,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA DEL SUD,CALLE ABUELITO,AVNDA DEL GENERAL,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,195,40.0,2016-07-08,2016-07-08,2016-07-08,0.0369318181818181,93.0,74.77,92.94948139350753,92.94948139350753,92.94948139350753,0.0,0.0,False
133634,SS-025827-PV1,923363,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,WAR HORSE ST,WAR BONNET ST,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,1034,40.0,2016-07-08,2016-07-08,2016-07-08,0.1958333333333333,82.8,67.08,82.75643705463183,82.75643705463183,82.75643705463183,0.0,0.0,False
133636,SS-032238-PV1,901352,S1602,SLURRY SEAL GROUP 1602,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SILVERBUSH CREEK ST,LOPELIA MEADOWS PL,SAGE MESA RD,1,PACIFIC HIGHLANDS RANCH,RES RESIDENTIAL LOCAL STREET,332,36.0,2016-07-08,2016-07-08,2016-07-08,0.0628787878787878,99.5,58.46,99.38627078384798,99.38627078384798,99.38627078384798,0.0,0.0,False
133638,SS-032240-PV1,901342,S1602,SLURRY SEAL GROUP 1602,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SILVERBUSH CREEK ST,ARROYO DALE LN,CHAMISE VISTA LN,1,PACIFIC HIGHLANDS RANCH,RES RESIDENTIAL LOCAL STREET,282,36.0,2016-07-08,2016-07-08,2016-07-08,0.0534090909090909,99.5,59.7,99.38970704671418,99.38970704671416,99.38970704671416,-1.4210854715202004e-14,-1.429811510413524e-14,False
133630,SS-025811-PV1,923189,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,TOGAN AV,CARMEL MTN RD,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,190,40.0,2016-07-08,2016-07-08,2016-07-08,0.0359848484848484,56.88,77.1,56.93603325415677,56.93603325415677,77.1,20.163966745843226,35.41512394415201,True
133632,SS-025820-PV1,923340,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,ABING AV,ENTREKEN AV,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,242,40.0,2016-07-08,2016-07-08,2016-07-08,0.0458333333333333,63.22,85.32,63.28124307205067,63.28124307205067,85.32,22.038756927949322,34.8266814273172,True
133631,SS-025812-PV1,923207,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,ROWLETT AV,TOGAN AV,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,337,40.0,2016-07-08,2016-07-08,2016-07-08,0.0638257575757575,62.62,66.84,62.63169437846397,62.63169437846397,66.84,4.208305621536034,6.719131045867199,False
133635,SS-032203-PV1,903975,S1602,SLURRY SEAL GROUP 1602,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ZINNIA HILLS PL,SILVERBUSH CREEK ST,VALERIAN VISTA PL,1,PACIFIC HIGHLANDS RANCH,RES RESIDENTIAL LOCAL STREET,347,36.0,2016-07-08,2016-07-08,2016-07-08,0.0657196969696969,99.5,78.43,99.44161124307205,99.44161124307205,99.44161124307205,0.0,0.0,False
133637,SS-032239-PV1,901344,S1602,SLURRY SEAL GROUP 1602,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SILVERBUSH CREEK ST,SAGE MESA RD,ARROYO DALE LN,1,PACIFIC HIGHLANDS RANCH,RES RESIDENTIAL LOCAL STREET,319,36.0,2016-07-08,2016-07-08,2016-07-08,0.0604166666666666,99.5,53.61,99.37283056215361,99.37283056215361,99.37283056215361,0.0,0.0,False
133629,SS-020982-PV1,923292,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PAGEANT AV,DERON AV,ROWLETT AV,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,1249,36.0,2016-07-08,2016-07-08,2016-07-08,0.2365530303030303,55.83,71.29,55.87284243863816,55.87284243863816,71.29,15.417157561361847,27.593293787216215,True
133641,SS-006096-PV1,925156,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CANDIDA ST,TIERRA GRANDE ST,KEARNY VILLA RD,6,MIRA MESA,RES RESIDENTIAL LOCAL STREET,884,44.0,2016-07-09,2016-07-09,2016-07-09,0.1674242424242424,17.58,68.04,17.73980997624703,17.739809976247024,68.04,50.300190023752975,283.5441309185562,True
133640,SS-026494-PV1,925155,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,TIERRA GRANDE ST,CANDIDA ST,KEARNY VILLA RD,6,MIRA MESA,RES RESIDENTIAL LOCAL STREET,619,44.0,2016-07-09,2016-07-09,2016-07-09,0.1172348484848484,7.28,68.04,7.47243072050673,7.472430720506736,68.04,60.56756927949328,810.5470836052929,True
133642,SS-027718-PV1,923431,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA DEL SUD,RANCHO PENASQUITOS BL,CALLE ABUELITO,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,549,40.0,2016-07-11,2016-07-11,2016-07-11,0.1039772727272727,90.02,70.54,89.94288202692003,89.94288202692003,89.94288202692003,0.0,0.0,False
133643,SS-025814-PV1,923279,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,DERON AV,SUNDANCE CT,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,789,40.0,2016-07-11,2016-07-11,2016-07-11,0.1494318181818181,65.77,57.54,65.73741884402216,65.73741884402216,65.73741884402216,0.0,0.0,False
133644,SS-025815-PV1,923288,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,TWIN TRAILS DR,DERON AV,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,254,40.0,2016-07-11,2016-07-11,2016-07-11,0.0481060606060606,49.1,74.07,49.198851939825815,49.198851939825815,74.07,24.87114806017418,50.55229355878793,True
133645,SS-025822-PV1,923346,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,THUNDERHEAD ST,SIDEWINDER WY,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,314,40.0,2016-07-11,2016-07-11,2016-07-11,0.0594696969696969,63.34,81.18,63.41062549485353,63.41062549485353,81.18,17.76937450514648,28.022708128921803,True
133646,SS-025823-PV1,923348,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,TRIGGER ST,THUNDERHEAD ST,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,515,40.0,2016-07-11,2016-07-11,2016-07-11,0.0975378787878787,62.0,72.16,62.04022169437847,62.04022169437846,72.16,10.11977830562153,16.311641108365823,True
133647,SS-025824-PV1,923352,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,ENTREKEN AV,THUNDERHEAD ST,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,524,40.0,2016-07-11,2016-07-11,2016-07-11,0.0992424242424242,90.04,83.13,90.01264449722882,90.01264449722882,90.01264449722882,0.0,0.0,False
133652,SS-016099-PV1,923371,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LAS CONICAS,BEGIN,VIA DEL VALEDOR,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,136,30.0,2016-07-12,2016-07-12,2016-07-12,0.0257575757575757,88.0,78.38,87.95810768012669,87.95810768012669,87.95810768012669,0.0,0.0,False
133656,SS-002337-PV1,905859,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,AMARO DR,LA DUENA WY,OROZCO RD,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,194,36.0,2016-07-12,2016-07-12,2016-07-12,0.0367424242424242,79.6,89.8,79.64441805225653,79.64441805225653,89.8,10.155581947743471,12.751153434356393,True
133659,SS-002511-PV1,906132,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ANTIGUA BL,BRAVO CT,TORTUGA CT,7,TIERRASANTA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,493,75.0,2016-07-12,2016-07-12,2016-07-12,0.1867424242424242,95.0,83.1,94.94817893903405,94.94817893903405,94.94817893903405,0.0,0.0,False
133660,SS-002512-PV1,906153,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ANTIGUA BL,TORTUGA CT,SANTO RD,7,TIERRASANTA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,272,75.0,2016-07-12,2016-07-12,2016-07-12,0.103030303030303,94.0,83.75,93.95536421219319,93.95536421219319,93.95536421219319,0.0,0.0,False
133657,SS-002338-PV1,905904,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,AMARO DR,EL HONCHO PL,LA DUENA WY,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,262,36.0,2016-07-12,2016-07-12,2016-07-12,0.0496212121212121,82.89,83.16,82.89117577197149,82.89117577197149,83.16,0.2688242280285067,0.32430982613640996,False
133654,SS-002335-PV1,905797,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,AMARO DR,EL COMAL DR,LA MORADA DR,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,376,36.0,2016-07-12,2016-07-12,2016-07-12,0.0712121212121212,84.6,76.32,84.5639429928741,84.5639429928741,84.5639429928741,0.0,0.0,False
133650,SS-027721-PV1,923370,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA DEL VALEDOR,LAS CONICAS,END,5,RANCHO PENASQUITOS,RES CUL DE SAC,214,30.0,2016-07-12,2016-07-12,2016-07-12,0.040530303030303,56.0,79.23,56.101159936658746,56.101159936658746,79.23,23.128840063341258,41.22702648119036,True
133651,SS-023940-PV1,930807,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SALMON RIVER RD,PIPILO ST,FAIRGROVE LN,5,RANCHO PENASQUITOS,CL 2 LANE COLLECTOR,1133,40.0,2016-07-12,2016-07-12,2016-07-12,0.2145833333333333,56.21,75.15,56.29247822644497,56.29247822644497,75.15,18.857521773555035,33.49918562422818,True
133648,SS-027723-PV1,923433,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA DEL VALEDOR,BEGIN,LA TORTOLA,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,437,30.0,2016-07-12,2016-07-12,2016-07-12,0.0827651515151515,56.56,66.11,56.60158749010293,56.60158749010293,66.11,9.50841250989707,16.79884422245165,False
133653,SS-025826-PV1,923362,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SUNDANCE AV,THUNDERHEAD ST,WAR HORSE ST,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,408,40.0,2016-07-12,2016-07-12,2016-07-12,0.0772727272727272,63.57,83.04,63.65478622327791,63.65478622327791,83.04,19.385213776722097,30.453662523860807,True
133655,SS-002336-PV1,905830,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,AMARO DR,OROZCO RD,EL COMAL DR,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,193,36.0,2016-07-12,2016-07-12,2016-07-12,0.0365530303030303,85.34,88.4,85.35332541567696,85.35332541567696,88.4,3.0466745843230427,3.569485511531641,False
133649,SS-027722-PV1,923408,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA DEL VALEDOR,LA TORTOLA,LAS CONICAS,5,RANCHO PENASQUITOS,RES RESIDENTIAL LOCAL STREET,621,36.0,2016-07-12,2016-07-12,2016-07-12,0.1176136363636363,56.0,64.7,56.03788598574822,56.03788598574822,64.7,8.662114014251785,15.457603123099197,False
133658,SS-002510-PV1,906120,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ANTIGUA BL,GUINCHO CT,BRAVO CT,7,TIERRASANTA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,268,75.0,2016-07-12,2016-07-12,2016-07-12,0.1015151515151515,95.0,75.89,94.91678147268408,94.91678147268408,94.91678147268408,0.0,0.0,False
133681,SS-021195-PV1,906661,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PARK CREST LN,PARK CREST WY,RIMPARK LN,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,224,28.0,2016-07-13,2016-07-13,2016-07-13,0.0424242424242424,68.42,99.0,68.5652731591449,68.5652731591449,99.0,30.434726840855106,44.38796119168654,True
133665,SS-020802-PV1,906485,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OUTLOOK PT,BEGIN,ANTIGUA BL,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,257,24.0,2016-07-13,2016-07-13,2016-07-13,0.0486742424242424,54.9,84.36,55.03995249406176,55.03995249406176,84.36,29.32004750593824,53.270481127507466,True
133682,SS-021196-PV1,906678,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PARK CREST LN,BEGIN,PARK CREST WY,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,107,28.0,2016-07-13,2016-07-13,2016-07-13,0.0202651515151515,62.0,100.0,62.180522565320665,62.180522565320665,100.0,37.819477434679335,60.82206432882573,True
133680,SS-021194-PV1,906646,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PARK CREST LN,RIMPARK LN,END,7,TIERRASANTA,RES CUL DE SAC,91,28.0,2016-07-13,2016-07-13,2016-07-13,0.0172348484848484,54.0,100.0,54.21852731591449,54.21852731591449,100.0,45.78147268408551,84.43879786208709,True
133670,SS-011967-PV1,906331,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GAYUBA LN,BEGIN,ESCARCHOSA LN,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,152,26.0,2016-07-13,2016-07-13,2016-07-13,0.0287878787878787,58.0,86.65,58.13610451306413,58.13610451306413,86.65,28.513895486935873,49.04679411488318,True
133678,SS-020236-PV1,906429,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OAKLEAF PT,BEGIN,END,7,TIERRASANTA,RES CUL DE SAC,124,25.0,2016-07-13,2016-07-13,2016-07-13,0.0234848484848484,95.19,100.0,95.21285035629454,95.21285035629454,100.0,4.787149643705462,5.027839861732469,False
133674,SS-016299-PV1,906584,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LEMONWOOD LN,EDGE PARK WY,RIMVIEW WY,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,250,24.0,2016-07-13,2016-07-13,2016-07-13,0.0473484848484848,62.0,78.66,62.07914489311164,62.07914489311164,78.66,16.580855106888357,26.709219554227758,True
133677,SS-018408-PV1,906387,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MIRABEL LN,BEGIN,END,7,TIERRASANTA,RES CUL DE SAC,47,22.0,2016-07-13,2016-07-13,2016-07-13,0.0089015151515151,64.0,77.68,64.06498812351543,64.06498812351543,77.68,13.615011876484573,21.25187606409171,True
133676,SS-018407-PV1,906373,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MIRABEL LN,REBOLLA LN,END,7,TIERRASANTA,RES CUL DE SAC,262,22.0,2016-07-13,2016-07-13,2016-07-13,0.0496212121212121,56.0,89.05,56.157007125890736,56.157007125890736,89.05,32.89299287410926,58.57326548826034,True
133675,SS-018406-PV1,906372,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MIRABEL LN,BEGIN,END,7,TIERRASANTA,RES CUL DE SAC,83,22.0,2016-07-13,2016-07-13,2016-07-13,0.0157196969696969,93.0,82.52,92.9502137767221,92.9502137767221,92.9502137767221,0.0,0.0,False
133671,SS-012806-PV1,906721,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GUINDA CT,BEGIN,ANTIGUA BL,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,268,22.0,2016-07-13,2016-07-13,2016-07-13,0.0507575757575757,81.37,100.0,81.45850356294537,81.45850356294537,100.0,18.541496437054633,22.76189179282808,True
133668,SS-011965-PV1,906316,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GAYUBA LN,BEGIN,END,7,TIERRASANTA,RES CUL DE SAC,102,18.0,2016-07-13,2016-07-13,2016-07-13,0.0193181818181818,93.0,96.6,93.01710213776722,93.01710213776722,96.6,3.5828978622327696,3.8518700108783817,False
133669,SS-011966-PV1,906317,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GAYUBA LN,BEGIN,END,7,TIERRASANTA,RES CUL DE SAC,86,18.0,2016-07-13,2016-07-13,2016-07-13,0.0162878787878787,58.0,76.06,58.085795724465555,58.085795724465555,76.06,17.974204275534447,30.94423352792905,True
133688,SS-003982-PV1,906509,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BENGAL CT,MONTEGO DR,END,7,TIERRASANTA,RES CUL DE SAC,513,30.0,2016-07-13,2016-07-13,2016-07-13,0.0971590909090909,95.0,71.83,94.88992874109263,94.88992874109263,94.88992874109263,0.0,0.0,False
133683,SS-022818-PV1,906354,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,REBOLLA LN,MIRABEL LN,END,7,TIERRASANTA,RES CUL DE SAC,72,27.0,2016-07-13,2016-07-13,2016-07-13,0.0136363636363636,56.0,87.68,56.15049881235154,56.15049881235154,87.68,31.529501187648464,56.15177399049722,True
133679,SS-020237-PV1,906439,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OAKLEAF PT,BEGIN,END,7,TIERRASANTA,RES CUL DE SAC,112,25.0,2016-07-13,2016-07-13,2016-07-13,0.0212121212121212,90.0,76.9,89.93776722090261,89.93776722090261,89.93776722090261,0.0,0.0,False
133664,SS-020238-PV1,906469,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OAKLEAF PT,ANTIGUA BL,END,7,TIERRASANTA,RES CUL DE SAC,254,25.0,2016-07-13,2016-07-13,2016-07-13,0.0481060606060606,88.0,85.4,87.987648456057,87.987648456057,87.987648456057,0.0,0.0,False
133667,SS-010451-PV1,906355,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ESCARCHOSA LN,RANETA LN,GAYUBA LN,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,149,25.0,2016-07-13,2016-07-13,2016-07-13,0.0282196969696969,69.78,83.82,69.84669833729217,69.84669833729217,83.82,13.973301662707826,20.00567241593906,True
133684,SS-022819-PV1,906383,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,REBOLLA LN,RANETA LN,MIRABEL LN,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,154,27.0,2016-07-13,2016-07-13,2016-07-13,0.0291666666666666,70.83,77.66,70.86244655581947,70.86244655581947,77.66,6.797553444180522,9.592603381010816,False
133673,SS-012809-PV1,906611,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GUISANTE TR,CANFORERO TR,GUISANTE LN,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,424,22.0,2016-07-13,2016-07-13,2016-07-13,0.0803030303030303,52.81,80.68,52.94239904988124,52.94239904988123,80.68,27.737600950118768,52.39203634120353,True
133672,SS-012808-PV1,906552,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GUISANTE TR,GUISANTE LN,END,7,TIERRASANTA,RES CUL DE SAC,118,22.0,2016-07-13,2016-07-13,2016-07-13,0.0223484848484848,64.0,83.68,64.09349168646081,64.09349168646081,83.68,19.5865083135392,30.559278014302155,True
133685,SS-023224-PV1,906599,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,RIMPARK WY,ANTIGUA BL,RIMPARK LN,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,130,32.0,2016-07-13,2016-07-13,2016-07-13,0.0246212121212121,56.0,86.28,56.14384798099763,56.14384798099762,86.28,30.136152019002374,53.67667714760523,True
133687,SS-022235-PV1,906537,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,POR TECHO CT,MONTEGO DR,END,7,TIERRASANTA,RES CUL DE SAC,538,30.0,2016-07-13,2016-07-13,2016-07-13,0.1018939393939393,95.0,81.0,94.93349168646081,94.93349168646081,94.93349168646081,0.0,0.0,False
133686,SS-023226-PV1,906664,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,RIMPARK WY,QUEMADO CT,ANTIGUA BL,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,525,22.0,2016-07-13,2016-07-13,2016-07-13,0.0994318181818181,94.01,88.8,93.98524940617578,93.98524940617578,93.98524940617578,0.0,0.0,False
133702,SS-023225-PV1,906663,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,RIMPARK WY,BEGIN,QUEMADO CT,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,169,22.0,2016-07-14,2016-07-14,2016-07-14,0.0320075757575757,95.0,76.82,94.90643705463182,94.90643705463182,94.90643705463182,0.0,0.0,False
133719,SS-002340-PV1,906005,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,AMARO DR,AMARO CT,MUCHACHA WY,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,246,36.0,2016-07-14,2016-07-14,2016-07-14,0.046590909090909,93.8,92.8,93.79485352335708,93.79485352335708,93.79485352335708,0.0,0.0,False
133711,SS-013661-PV1,924011,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,HOLLOW MESA CT,BEGIN,PRAIRIE WOOD DR,6,MIRA MESA,RES RESIDENTIAL LOCAL STREET,275,32.0,2016-07-14,2016-07-14,2016-07-14,0.0520833333333333,97.36,79.44,97.26777513855899,97.26777513855899,97.26777513855899,0.0,0.0,False
133696,SS-020239-PV1,906532,S1601,SLURRY SEAL GROUP 1601,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OAKLEAF PT,BEGIN,ANTIGUA BL,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,287,24.0,2016-07-14,2016-07-14,2016-07-14,0.0543560606060606,57.53,87.25,57.682953285827395,57.682953285827395,87.25,29.567046714172605,51.25785874322975,True
133706,SS-003177-PV1,923951,S1603,SLURRY SEAL GROUP 1603,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,AVNDA DEL GATO,SANTA ARMINTA AV,CALLE DEL HUMO,6,MIRA MESA,RES RESIDENTIAL LOCAL STREET,486,40.0,2016-07-14,2016-07-14,2016-07-14,0.0920454545454545,79.42,80.5,79.42555819477435,79.42555819477435,80.5,1.0744418052256464,1.352765822042831,False
