report_id,date_time,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
1608353,2016-10-01 19:10:00,DRIVER,,,,FORD,BRONCO,813,0, ,GRIM,AVENUE, ,UPAS,STREET,21802A,VC,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,
1608353,2016-10-01 19:10:00,DRIVER,PAIN,,,CHEVROLET,CAVALIER,813,0, ,GRIM,AVENUE, ,UPAS,STREET,21802A,VC,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,
1608302,2016-10-01 20:36:00,DRIVER,PAIN,,,FORD,FIESTA,123,0, ,SEA WORLD,DRIVE, ,WEST MISSION BAY,DRIVE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",2,0,
1608302,2016-10-01 20:36:00,DRIVER,PAIN,,,NISSAN,SENTRA,123,0, ,SEA WORLD,DRIVE, ,WEST MISSION BAY,DRIVE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",2,0,
1608327,2016-10-02 16:00:00,DRIVER,,,,FORD,FOCUS,313,0, ,CLAIREMONT MESA,BOULEVARD, ,KEARNY MESA,ROAD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608327,2016-10-02 16:00:00,DRIVER,PAIN,,,FORD,ESCORT,313,0, ,CLAIREMONT MESA,BOULEVARD, ,KEARNY MESA,ROAD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608327,2016-10-02 16:00:00,DRIVER,PAIN,,,DODGE,CHARGER,313,0, ,CLAIREMONT MESA,BOULEVARD, ,KEARNY MESA,ROAD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608392,2016-10-02 21:28:00,DRIVER,PAIN,,,VOLKSWAGEN,,627,0, ,09TH,AVENUE, ,WASHINGTON,STREET,21802A,VC,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",2,0,
1608392,2016-10-02 21:28:00,DRIVER,VISABLE,,,TOYOTA,CORONA,627,0, ,09TH,AVENUE, ,WASHINGTON,STREET,21802A,VC,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",2,0,
1609826,2016-10-04 15:10:00,DRIVER,PAIN,,,B.M.W.,X3,725,0, ,AVNDA DE LAS VISTAS, , ,OTAY VALLEY,ROAD,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,2,0,
1609826,2016-10-04 15:10:00,DRIVER,PAIN,,,DODGE,POWER RAM,725,0, ,AVNDA DE LAS VISTAS, , ,OTAY VALLEY,ROAD,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,2,0,
1608455,2016-10-06 02:42:00,DRIVER,,,,TOYOTA,,441,0,S,40TH,STREET, ,IMPERIAL,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608439,2016-10-06 02:42:00,DRIVER,,,,SCION,,441,0,S,40TH,STREET, ,IMPERIAL,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608482,2016-10-06 11:57:00,BICYCLIST,PAIN,,BICYCLE,,,934,0, ,CAMTO RADIANTE, , ,RUETTE DE MER, ,21800A,VC,"UNCONTROLLED INTERSECTION,YIELD TO FIRST VEHICLE WITHIN",1,0,
1608482,2016-10-06 11:57:00,DRIVER,,,,MERCEDES-BENZ,C230 SERIES,934,0, ,CAMTO RADIANTE, , ,RUETTE DE MER, ,21800A,VC,"UNCONTROLLED INTERSECTION,YIELD TO FIRST VEHICLE WITHIN",1,0,
1608582,2016-10-07 13:50:00,DRIVER,PAIN,,,FORD,F150,451,0, ,54TH,STREET, ,STREAMVIEW,DRIVE,21703,VC,FOLLOWING TOO CLOSELY,1,0,MISDEMEANOR
1608553,2016-10-07 17:15:00,DRIVER,VISABLE,,,NISSAN,VERSA,931,0, ,CARROLL CANYON,ROAD, ,NANCY RIDGE,DRIVE,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",3,0,
1608553,2016-10-07 17:15:00,DRIVER,PAIN,,,INFINITI,Q60,931,0, ,CARROLL CANYON,ROAD, ,NANCY RIDGE,DRIVE,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",3,0,
1608570,2016-10-08 00:38:00,PARKED VEHICLE OCCUPANT,,,,CHRYSLER,,442,0,S,40TH,STREET, ,BOSTON,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608570,2016-10-08 00:38:00,DRIVER,,,,HONDA,,442,0,S,40TH,STREET, ,BOSTON,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608563,2016-10-08 03:05:00,DRIVER,VISABLE,,,FORD,,235,0, ,BRANDY CANYON,ROAD, ,SR-78, ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
1608675,2016-10-09 21:37:00,DRIVER,PAIN,,,NISSAN,MAXIMA,722,0, ,PALM,AVENUE, ,SATURN,BOULEVARD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608675,2016-10-09 21:37:00,DRIVER,,,,FORD,TAURUS,722,0, ,PALM,AVENUE, ,SATURN,BOULEVARD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608675,2016-10-09 21:37:00,DRIVER,,,,PONTIAC,VIBE (SPORT WAGON),722,0, ,PALM,AVENUE, ,SATURN,BOULEVARD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608513,2016-10-09 22:30:00,DRIVER,,,TRUCK,CHEVROLET,,111,0, ,GENESEE,AVENUE, ,MT ALIFAN,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1608783,2016-10-10 08:20:00,DRIVER,,,,KIA,SOUL,626,0, ,HANCOCK,STREET, ,WITHERBY,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1608640,2016-10-11 17:57:00,DRIVER,,,,TOYOTA,COROLLA,834,0, ,42ND,STREET, ,UNIVERSITY,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1608640,2016-10-11 17:57:00,DRIVER,VISABLE,,BICYCLE,,,834,0, ,42ND,STREET, ,UNIVERSITY,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1608641,2016-10-11 18:15:00,DRIVER,,,,DODGE,DURANGO,831,0, ,47TH,STREET, ,EL CAJON,BOULEVARD,21703,VC,FOLLOWING TOO CLOSELY,1,0,
1608641,2016-10-11 18:15:00,DRIVER,PAIN,,,HONDA,ODYSSEY,831,0, ,47TH,STREET, ,EL CAJON,BOULEVARD,21703,VC,FOLLOWING TOO CLOSELY,1,0,
1608794,2016-10-11 23:15:00,DRIVER,,,,HYUNDAI,ELANTRA,821,0, ,70TH,STREET, ,EL CAJON,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
1608794,2016-10-11 23:15:00,DRIVER,,,,TOYOTA,CAMRY,821,0, ,70TH,STREET, ,EL CAJON,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
1609862,2016-10-12 20:25:00,DRIVER,,,,TOYOTA,CAMRY,242,0, ,BLACK MTN,ROAD, ,GEMINI,AVENUE,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
1608813,2016-10-13 09:38:00,DRIVER,,,,B.M.W.,525I,241,0, ,I-15 SB, , ,MIRAMAR,WAY,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608813,2016-10-13 09:38:00,DRIVER,,,,VOLKSWAGEN,JETTA,241,0, ,I-15 SB, , ,MIRAMAR,WAY,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608747,2016-10-13 09:38:00,DRIVER,,,,VOLKSWAGEN,JETTA,241,0, ,I-15 SB, , ,MIRAMAR,WAY,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608747,2016-10-13 09:38:00,DRIVER,,,,B.M.W.,525I,241,0, ,I-15 SB, , ,MIRAMAR,WAY,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
1608663,2016-10-15 18:30:00,DRIVER,,,,GENERAL MOTORS CORP,SIERRA,932,0, ,CARMEL VALLEY,ROAD, ,MC GONIGLE,ROAD,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
1608653,2016-10-15 20:13:00,DRIVER,,,,FORD,RANGER,315,0, ,FRIARS,ROAD, ,NORTHSIDE,DRIVE,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR
1608740,2016-10-16 22:49:00,DRIVER,PAIN,,,HONDA,CIVIC (AND CRX),999,0, ,HELIX,STREET, ,JAMACHA,ROAD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,MISDEMEANOR
1608754,2016-10-17 20:00:00,DRIVER,,,,NISSAN,MAXIMA,122,0, ,CROWN POINT,DRIVE, ,INGRAHAM,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1608754,2016-10-17 20:00:00,DRIVER,,,,TOYOTA,HIGHLANDER,122,0, ,CROWN POINT,DRIVE, ,INGRAHAM,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1609242,2016-10-17 23:55:00,PARKED VEHICLE OCCUPANT,,,,HYUNDAI,ACCENT,999,0, ,KING,STREET, ,WAITE,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
1609269,2016-10-18 07:11:00,DRIVER,,,,JOHNSON,,327,0, ,COLLEGE,AVENUE, ,COLLEGE GROVE, ,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609269,2016-10-18 07:11:00,DRIVER,VISABLE,,,HONDA,INSIGHT,327,0, ,COLLEGE,AVENUE, ,COLLEGE GROVE, ,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1608798,2016-10-18 22:18:00,DRIVER,PAIN,,,CHRYSLER,300 SERIES,432,0, ,EUCLID,AVENUE, ,IMPERIAL,AVENUE,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",2,0,
1608798,2016-10-18 22:18:00,DRIVER,,,,MAZDA,,432,0, ,EUCLID,AVENUE, ,IMPERIAL,AVENUE,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",2,0,
1609018,2016-10-19 13:20:00,DRIVER,,,,B.M.W.,,115,0, ,NOBEL,DRIVE, ,REGENTS,ROAD,21703,VC,FOLLOWING TOO CLOSELY,1,0,
1608874,2016-10-20 14:30:00,DRIVER,,,,HONDA,CR-V,611,0, ,ROSECRANS,STREET, ,SPORTS ARENA,BOULEVARD,21453C,VC,"RED ARROW,DO NOT ENTER INTERSECTION",2,0,
1608874,2016-10-20 14:30:00,DRIVER,,,,MERCEDES-BENZ,230 SERIES,611,0, ,ROSECRANS,STREET, ,SPORTS ARENA,BOULEVARD,21453C,VC,"RED ARROW,DO NOT ENTER INTERSECTION",2,0,
1609173,2016-10-21 14:30:00,DRIVER,PAIN,,MOTORCYCLE,KAWASAKI,,235,0, ,OLD MILKY,WAY, ,SAN PASQUAL VALLEY,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1609173,2016-10-21 14:30:00,DRIVER,,,,NISSAN,SENTRA,235,0, ,OLD MILKY,WAY, ,SAN PASQUAL VALLEY,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1608945,2016-10-21 18:49:00,DRIVER,,,,CHRYSLER,,115,0, ,LEBON,DRIVE, ,NOBEL,DRIVE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,
1608945,2016-10-21 18:49:00,DRIVER,,,,B.M.W.,328IS,115,0, ,LEBON,DRIVE, ,NOBEL,DRIVE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,
1609061,2016-10-22 14:43:00,DRIVER,,,,HONDA,ODYSSEY,712,0, ,DAIRY MART,ROAD, ,I-5 SB, ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
1609061,2016-10-22 14:43:00,DRIVER,,,,GENERAL MOTORS CORP,DENALI,712,0, ,DAIRY MART,ROAD, ,I-5 SB, ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
1609061,2016-10-22 14:43:00,DRIVER,PAIN,,,CHEVROLET,TRACKER,712,0, ,DAIRY MART,ROAD, ,I-5 SB, ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
1608904,2016-10-22 18:25:00,DRIVER,,,,MAZDA,MAZDA 3,512,0,S,BANCROFT,STREET, ,MARTIN,AVENUE,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,
1609546,2016-10-24 01:39:00,DRIVER,,,,HONDA,ACCORD,111,0, ,GENESEE,AVENUE, ,MARLESTA,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
1609009,2016-10-24 21:30:00,DRIVER,,,AUTOMOBILE,HONDA,FIT,315,0, ,FRIARS,ROAD, ,MISSION VILLAGE,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
1609055,2016-10-26 09:50:00,DRIVER,,,,HONDA,CIVIC (AND CRX),511,0, ,MAIN,STREET, ,UNA,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1609085,2016-10-26 18:20:00,DRIVER,VISABLE,,MOTORCYCLE,SUZUKI,,511,0,S,32ND,STREET, ,NORMAN SCOTT,ROAD,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1609085,2016-10-26 18:20:00,DRIVER,,,,NISSAN,XTERRA,511,0,S,32ND,STREET, ,NORMAN SCOTT,ROAD,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1609081,2016-10-27 12:55:00,DRIVER,,,AUTOMOBILE,MAZDA,CX5,327,0, ,ALVARADO,ROAD, ,COLLEGE,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1609207,2016-10-27 13:50:00,DRIVER,,,AUTOMOBILE,MAZDA,MAZDA 3,315,0, ,CAMINO DE LA REINA, , ,QUALCOMM,WAY,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1609201,2016-10-27 19:50:00,DRIVER,,,,JEEP,CHEROKEE,712,0, ,BEYER,BOULEVARD, ,DAIRY MART,ROAD,21453C,VC,"RED ARROW,DO NOT ENTER INTERSECTION",1,0,MISDEMEANOR
1609125,2016-10-29 21:42:00,DRIVER,,,,DODGE,CARAVAN,234,0, ,CALLE SAUCILLO, , ,PASEO LUCIDO, ,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609161,2016-10-30 11:51:00,DRIVER,PAIN,,,HONDA,ACCORD,721,0, ,18TH,STREET, ,DONAX,AVENUE,22450,VC,STOP REQUIREMENTS,1,0,
1609161,2016-10-30 11:51:00,DRIVER,,,,FORD,MUSTANG,721,0, ,18TH,STREET, ,DONAX,AVENUE,22450,VC,STOP REQUIREMENTS,1,0,
1609598,2016-11-01 09:30:00,DRIVER,,,,HONDA,PILOT,724,0, ,INDUSTRIAL,BOULEVARD, ,MAIN,STREET,MISC-HAZ,VC,STARTING PARKED VEHICLES OR BACKING,1,0,
1609598,2016-11-01 09:30:00,DRIVER,,,,FORD,F150,724,0, ,INDUSTRIAL,BOULEVARD, ,MAIN,STREET,MISC-HAZ,VC,STARTING PARKED VEHICLES OR BACKING,1,0,
1609262,2016-11-01 12:44:00,DRIVER,VISABLE,,LIGHT DUTY TRUCK,FORD,,936,0, ,CARMEL VALLEY,ROAD, ,COUNTRY VILLAS,PLACE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,
1609262,2016-11-01 12:44:00,DRIVER,,,,HONDA,,936,0, ,CARMEL VALLEY,ROAD, ,COUNTRY VILLAS,PLACE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,
1609245,2016-11-02 01:00:00,DRIVER,,,,FORD,FUSION,627,0, ,08TH,AVENUE, ,WASHINGTON,STREET,21453C,VC,"RED ARROW,DO NOT ENTER INTERSECTION",0,0,MISDEMEANOR
1609260,2016-11-03 19:44:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,NISSAN,,527,0,W,GRAPE,STREET, ,PACIFIC,HIGHWAY,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609260,2016-11-03 19:44:00,DRIVER,VISABLE,,,TOYOTA,PRIUS,527,0,W,GRAPE,STREET, ,PACIFIC,HIGHWAY,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609260,2016-11-03 19:44:00,DRIVER,,,,HYUNDAI,ELANTRA,527,0,W,GRAPE,STREET, ,PACIFIC,HIGHWAY,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609366,2016-11-05 02:30:00,DRIVER,VISABLE,,,CHRYSLER,300 SERIES,21,0,S,43RD,STREET, ,DELTA,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
1609366,2016-11-05 02:30:00,DRIVER,VISABLE,,,CHEVROLET,CAMARO,21,0,S,43RD,STREET, ,DELTA,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
1609410,2016-11-05 14:40:00,DRIVER,PAIN,,,HONDA,CIVIC (AND CRX),315,0, ,FENTON,PARKWAY, ,FRIARS,ROAD,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",2,0,
1609410,2016-11-05 14:40:00,DRIVER,,,,TOYOTA,COROLLA,315,0, ,FENTON,PARKWAY, ,FRIARS,ROAD,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",2,0,
1609367,2016-11-05 17:48:00,DRIVER,,,,HONDA,CIVIC (AND CRX),835,0, ,PEPPER,DRIVE, ,SNOWDROP,STREET,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,
1609313,2016-11-06 10:45:00,DRIVER,VISABLE,,MOTORCYCLE,HARLEY-DAVIDSON,,934,0, ,CARMEL VALLEY,ROAD, ,DEL MAR HEIGHTS,ROAD,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,
1609296,2016-11-06 17:43:00,DRIVER,VISABLE,,,FORD,EXPLORER,123,0, ,SEA WORLD,DRIVE, ,WEST MISSION BAY,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
1609420,2016-11-07 15:15:00,DRIVER,PAIN,,,TOYOTA,SIENNA,451,0, ,54TH,STREET, ,REDWOOD,STREET,21453B,VC,AFTER STOPPING YIELD TO PEDESTRIANS,1,0,
1609420,2016-11-07 15:15:00,DRIVER,,,,CHEVROLET,,451,0, ,54TH,STREET, ,REDWOOD,STREET,21453B,VC,AFTER STOPPING YIELD TO PEDESTRIANS,1,0,
1609451,2016-11-09 08:40:00,DRIVER,PAIN,,,DODGE,CALIBER,821,0, ,67TH,STREET, ,EL CAJON,BOULEVARD,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1609451,2016-11-09 08:40:00,DRIVER,,,,HONDA,CIVIC (AND CRX),821,0, ,67TH,STREET, ,EL CAJON,BOULEVARD,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1609812,2016-11-10 15:50:00,DRIVER,PAIN,,,CHEVROLET,HHR,529,0, ,03RD,AVENUE, ,HAWTHORN,STREET,21802A,VC,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,
1609812,2016-11-10 15:50:00,DRIVER,,,,VOLKSWAGEN,JETTA,529,0, ,03RD,AVENUE, ,HAWTHORN,STREET,21802A,VC,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,
1609540,2016-11-11 16:19:00,DRIVER,,,,HONDA,ACCORD,315,0, ,CAM DEL RIO N, , ,QUALCOMM,WAY,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
1609499,2016-11-12 15:42:00,DRIVER,,,,HONDA,CIVIC (AND CRX),242,0, ,BLACK MTN,ROAD, ,HILLERY,DRIVE,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609499,2016-11-12 15:42:00,DRIVER,VISABLE,,,DODGE,JOURNEY,242,0, ,BLACK MTN,ROAD, ,HILLERY,DRIVE,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,
1609757,2016-11-14 09:30:00,DRIVER,,,,SUBARU,IMPREZA,122,0, ,CASS,STREET, ,LAW,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1609530,2016-11-14 15:09:00,DRIVER,,,,INFINITI,M35/SPORT/M35X,122,0, ,EVERTS,STREET, ,VAN NUYS,STREET,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1610198,2016-11-15 06:38:00,DRIVER,,,,DODGE,CHARGER,999,0,W,FLETCHER,PARKWAY,W,I-8, ,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,
1610198,2016-11-15 06:38:00,DRIVER,,,,FORD,,999,0,W,FLETCHER,PARKWAY,W,I-8, ,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,
1609483,2016-11-15 10:45:00,PARKED VEHICLE OCCUPANT,,,,CHEVROLET,TRAVERSE,524,0, ,06TH,AVENUE, ,A,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1609577,2016-11-15 15:21:00,DRIVER,,,,ACURA,TSX,721,0, ,HALO,STREET, ,THERMAL,AVENUE,21950B,VC,"PEDESTRIAN NOT TO SUDDENLY ENTER PATH, ETC",1,0,
1609566,2016-11-15 21:35:00,PARKED VEHICLE OCCUPANT,,,,FORD,EXPLORER,451,0, ,54TH,STREET, ,REDWOOD,STREET,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
1609612,2016-11-16 11:05:00,DRIVER,,,,B.M.W.,X5,326,0, ,COLLWOOD,BOULEVARD, ,MONROE,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
1610263,2016-11-16 20:15:00,DRIVER,,,,HYUNDAI,SONATA,512,0, ,I-5 NB, , ,NATIONAL,AVENUE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,
1610263,2016-11-16 20:15:00,DRIVER,,,,FORD,FUSION,512,0, ,I-5 NB, , ,NATIONAL,AVENUE,22350,VC,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,
1609658,2016-11-18 10:42:00,DRIVER,,,,FORD,FOCUS,122,0, ,INGRAHAM,STREET, ,LA PLAYA,AVENUE,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1609658,2016-11-18 10:42:00,DRIVER,PAIN,,,CHEVROLET,ASTRO VAN,122,0, ,INGRAHAM,STREET, ,LA PLAYA,AVENUE,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
1609743,2016-11-22 18:02:00,DRIVER,PAIN,,,HONDA,CR-V,241,0, ,MIRA MESA,BOULEVARD, ,SCRIPPS RANCH,BOULEVARD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",2,0,
1609743,2016-11-22 18:02:00,DRIVER,VISABLE,,AUTOMOBILE,TOYOTA,,241,0, ,MIRA MESA,BOULEVARD, ,SCRIPPS RANCH,BOULEVARD,21453A,VC,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",2,0,
1609846,2016-11-23 16:21:00,DRIVER,PAIN,,,FORD,FOCUS,441,0,S,43RD,STREET, ,I-805,RAMP,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
1609866,2016-11-23 19:20:00,DRIVER,,,,INFINITI,G37,234,0, ,CALLE VIVIENDA, , ,CAMTO TIERRA DEL SOL, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
1609710,2016-11-24 13:00:00,DRIVER,,,,TOYOTA,COROLLA,813,0, ,MONROE,AVENUE, ,TEXAS,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1610667,2016-11-28 15:10:00,DRIVER,,,,HONDA,ACCORD,723,0, ,PICADOR,BOULEVARD, ,VIA TONGA, ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,0,0,MISDEMEANOR
1609833,2016-11-28 15:54:00,DRIVER,PAIN,,,TOYOTA,FJ CRUISER,122,0, ,CASS,STREET, ,GARNET,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
1609910,2016-11-28 18:39:00,DRIVER,,,AUTOMOBILE,VOLKSWAGEN,,823,0, ,60TH,STREET, ,UNIVERSITY,AVENUE,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
1609836,2016-11-29 11:15:00,DRIVER,,,,JAGUAR,XJ8,627,0, ,CLEVELAND,AVENUE, ,RICHMOND,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
1610101,2016-11-29 15:11:00,DRIVER,VISABLE,,MOTORCYCLE,HONDA,,712,0, ,CENTER,STREET,E,SAN YSIDRO,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
1610101,2016-11-29 15:11:00,DRIVER,,,,FORD,MUSTANG,712,0, ,CENTER,STREET,E,SAN YSIDRO,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
